data,hora,local,evento,link,url
09/09/2021,10h00,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/63071,https://www.camara.leg.br/agenda/?dataInicial__proxy=01/02/2020&dataInicial=01/02/2020&dataFinal__proxy=04/10/2021&dataFinal=04/10/2021&categorias=Plen%C3%A1rio&pagina=24
14/09/2021,09h00,PLENÁRIO,Sessão Extraordinária - Comissão Geral (virtual),https://www.camara.leg.br/evento-legislativo/63138,https://www.camara.leg.br/agenda/?dataInicial__proxy=01/02/2020&dataInicial=01/02/2020&dataFinal__proxy=04/10/2021&dataFinal=04/10/2021&categorias=Plen%C3%A1rio&pagina=24
14/09/2021,18h00,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/63148,https://www.camara.leg.br/agenda/?dataInicial__proxy=01/02/2020&dataInicial=01/02/2020&dataFinal__proxy=04/10/2021&dataFinal=04/10/2021&categorias=Plen%C3%A1rio&pagina=24
15/09/2021,14h00,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/63175,https://www.camara.leg.br/agenda/?dataInicial__proxy=01/02/2020&dataInicial=01/02/2020&dataFinal__proxy=04/10/2021&dataFinal=04/10/2021&categorias=Plen%C3%A1rio&pagina=24
15/09/2021,15h00,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/63176,https://www.camara.leg.br/agenda/?dataInicial__proxy=01/02/2020&dataInicial=01/02/2020&dataFinal__proxy=04/10/2021&dataFinal=04/10/2021&categorias=Plen%C3%A1rio&pagina=24
16/09/2021,09h00,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/63197,https://www.camara.leg.br/agenda/?dataInicial__proxy=01/02/2020&dataInicial=01/02/2020&dataFinal__proxy=04/10/2021&dataFinal=04/10/2021&categorias=Plen%C3%A1rio&pagina=24
16/09/2021,09h30,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/63198,https://www.camara.leg.br/agenda/?dataInicial__proxy=01/02/2020&dataInicial=01/02/2020&dataFinal__proxy=04/10/2021&dataFinal=04/10/2021&categorias=Plen%C3%A1rio&pagina=24
21/09/2021,14h00,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/63255,https://www.camara.leg.br/agenda/?dataInicial__proxy=01/02/2020&dataInicial=01/02/2020&dataFinal__proxy=04/10/2021&dataFinal=04/10/2021&categorias=Plen%C3%A1rio&pagina=24
21/09/2021,15h00,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/63256,https://www.camara.leg.br/agenda/?dataInicial__proxy=01/02/2020&dataInicial=01/02/2020&dataFinal__proxy=04/10/2021&dataFinal=04/10/2021&categorias=Plen%C3%A1rio&pagina=24
22/09/2021,12h55,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/63274,https://www.camara.leg.br/agenda/?dataInicial__proxy=01/02/2020&dataInicial=01/02/2020&dataFinal__proxy=04/10/2021&dataFinal=04/10/2021&categorias=Plen%C3%A1rio&pagina=24
22/09/2021,13h55,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/63275,https://www.camara.leg.br/agenda/?dataInicial__proxy=01/02/2020&dataInicial=01/02/2020&dataFinal__proxy=04/10/2021&dataFinal=04/10/2021&categorias=Plen%C3%A1rio&pagina=24
23/09/2021,09h00,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/63304,https://www.camara.leg.br/agenda/?dataInicial__proxy=01/02/2020&dataInicial=01/02/2020&dataFinal__proxy=04/10/2021&dataFinal=04/10/2021&categorias=Plen%C3%A1rio&pagina=24
23/09/2021,10h00,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/63305,https://www.camara.leg.br/agenda/?dataInicial__proxy=01/02/2020&dataInicial=01/02/2020&dataFinal__proxy=04/10/2021&dataFinal=04/10/2021&categorias=Plen%C3%A1rio&pagina=24
24/09/2021,09h00,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/63314,https://www.camara.leg.br/agenda/?dataInicial__proxy=01/02/2020&dataInicial=01/02/2020&dataFinal__proxy=04/10/2021&dataFinal=04/10/2021&categorias=Plen%C3%A1rio&pagina=24
24/09/2021,10h00,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/63312,https://www.camara.leg.br/agenda/?dataInicial__proxy=01/02/2020&dataInicial=01/02/2020&dataFinal__proxy=04/10/2021&dataFinal=04/10/2021&categorias=Plen%C3%A1rio&pagina=24
27/09/2021,"Após sessão do Congresso Nacional, para deputados",PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/63351,https://www.camara.leg.br/agenda/?dataInicial__proxy=01/02/2020&dataInicial=01/02/2020&dataFinal__proxy=04/10/2021&dataFinal=04/10/2021&categorias=Plen%C3%A1rio&pagina=24
27/09/2021,10h00,PLENÁRIO,SESSÃO CONJUNTA,https://www.congressonacional.leg.br/sessoes/agenda-do-congresso-nacional/-/pauta/24755,https://www.camara.leg.br/agenda/?dataInicial__proxy=01/02/2020&dataInicial=01/02/2020&dataFinal__proxy=04/10/2021&dataFinal=04/10/2021&categorias=Plen%C3%A1rio&pagina=25
27/09/2021,16h00,PLENÁRIO,SESSÃO CONJUNTA,https://www.congressonacional.leg.br/sessoes/agenda-do-congresso-nacional/-/pauta/24756,https://www.camara.leg.br/agenda/?dataInicial__proxy=01/02/2020&dataInicial=01/02/2020&dataFinal__proxy=04/10/2021&dataFinal=04/10/2021&categorias=Plen%C3%A1rio&pagina=25
27/09/2021,19h00,PLENÁRIO,SESSÃO CONJUNTA,https://www.congressonacional.leg.br/sessoes/agenda-do-congresso-nacional/-/pauta/24757,https://www.camara.leg.br/agenda/?dataInicial__proxy=01/02/2020&dataInicial=01/02/2020&dataFinal__proxy=04/10/2021&dataFinal=04/10/2021&categorias=Plen%C3%A1rio&pagina=25
28/09/2021,14h00,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/63359,https://www.camara.leg.br/agenda/?dataInicial__proxy=01/02/2020&dataInicial=01/02/2020&dataFinal__proxy=04/10/2021&dataFinal=04/10/2021&categorias=Plen%C3%A1rio&pagina=25
28/09/2021,15h00,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/63360,https://www.camara.leg.br/agenda/?dataInicial__proxy=01/02/2020&dataInicial=01/02/2020&dataFinal__proxy=04/10/2021&dataFinal=04/10/2021&categorias=Plen%C3%A1rio&pagina=25
28/09/2021,15h30,PLENÁRIO,SESSÃO SOLENE,https://www.congressonacional.leg.br/sessoes/agenda-do-congresso-nacional/-/pauta/24758,https://www.camara.leg.br/agenda/?dataInicial__proxy=01/02/2020&dataInicial=01/02/2020&dataFinal__proxy=04/10/2021&dataFinal=04/10/2021&categorias=Plen%C3%A1rio&pagina=25
29/09/2021,12h55,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/63385,https://www.camara.leg.br/agenda/?dataInicial__proxy=01/02/2020&dataInicial=01/02/2020&dataFinal__proxy=04/10/2021&dataFinal=04/10/2021&categorias=Plen%C3%A1rio&pagina=25
29/09/2021,13h55,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/63386,https://www.camara.leg.br/agenda/?dataInicial__proxy=01/02/2020&dataInicial=01/02/2020&dataFinal__proxy=04/10/2021&dataFinal=04/10/2021&categorias=Plen%C3%A1rio&pagina=25
30/09/2021,09h00,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/63422,https://www.camara.leg.br/agenda/?dataInicial__proxy=01/02/2020&dataInicial=01/02/2020&dataFinal__proxy=04/10/2021&dataFinal=04/10/2021&categorias=Plen%C3%A1rio&pagina=25
30/09/2021,10h00,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/63423,https://www.camara.leg.br/agenda/?dataInicial__proxy=01/02/2020&dataInicial=01/02/2020&dataFinal__proxy=04/10/2021&dataFinal=04/10/2021&categorias=Plen%C3%A1rio&pagina=25
01/10/2021,09h00,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/63432,https://www.camara.leg.br/agenda/?dataInicial__proxy=01/02/2020&dataInicial=01/02/2020&dataFinal__proxy=04/10/2021&dataFinal=04/10/2021&categorias=Plen%C3%A1rio&pagina=25
01/10/2021,10h00,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/63433,https://www.camara.leg.br/agenda/?dataInicial__proxy=01/02/2020&dataInicial=01/02/2020&dataFinal__proxy=04/10/2021&dataFinal=04/10/2021&categorias=Plen%C3%A1rio&pagina=25
04/10/2021,09h00,PLENÁRIO,Breves Comunicados,https://www.camara.leg.br/evento-legislativo/63463,https://www.camara.leg.br/agenda/?dataInicial__proxy=01/02/2020&dataInicial=01/02/2020&dataFinal__proxy=04/10/2021&dataFinal=04/10/2021&categorias=Plen%C3%A1rio&pagina=25
04/10/2021,10h00,PLENÁRIO,Sessão Deliberativa Extraordinária (virtual),https://www.camara.leg.br/evento-legislativo/63465,https://www.camara.leg.br/agenda/?dataInicial__proxy=01/02/2020&dataInicial=01/02/2020&dataFinal__proxy=04/10/2021&dataFinal=04/10/2021&categorias=Plen%C3%A1rio&pagina=25
