link,id_option,nome_option
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60243,37859,PL 4113/2020 - Destaque 3
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60243,37856,PL 4113/2020 - Substitutivo oferecido ao Projeto de Lei nº 4113/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60243,37850,PL 4113/2020 - Req Ret Pauta - Requerimento para Retirada de Pauta
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60243,37833,PL 5675/2013 - Destaque 1
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60243,37829,PL 5675/2013 - Destaque 3
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60243,37826,PL 5675/2013-Subemenda Substitutiva oferecida ao Projeto de Lei nº 5675/2013
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60243,37779,REQ 2875/2020 - Requerimento de Urgência (Art. 155 do RICD) nº 2875/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60245,38029,MPV 1010/2020 - Req Vot Art por Art - Requerimento para Votação Artigo por Artigo (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60245,38026,MPV 1010/2020 - Req Ret Pauta - Requerimento para Retirada de Pauta
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60245,38016,PL 7843/2017 - Subemenda Substitutiva oferecida ao Projeto de Lei nº 7843/2017
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60268,38147,PLP 19/2019 - Encerr Disc - Requerimento para Encerramento da Discussão
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60268,38110,PLP 19/2019 - Req Ad Disc 1 Sessão - Requerimento para Adiamento de Discussão por 1 Sessão (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60268,38109,PLP 19/2019 - Req Ad Disc 2 Sessões - Requerimento para Adiamento de Discussão por 2 Sessões (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60268,38069,REQ 79/2021 - Requerimento de Urgência (Art. 155 do RICD) nº 79/2021 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60268,38067,REQ 78/2021 - Requerimento de Urgência (Art. 155 do RICD) nº 78/2021 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60268,38063,REQ 57/2021 - Requerimento de Urgência (Art. 155 do RICD) nº 57/2021 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60305,38200,PLP 19/2019 - Projeto de Lei Complementar nº 19/2019 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60305,38192,PLP 19/2019 - Destaque 9 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60305,38187,PLP 19/2019 - Destaque 6 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60305,38184,PLP 19/2019 - Destaque 1
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60305,38182,PLP 19/2019 - Destaque 2 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60305,38181,"PLP 19/2019 - Emd Plen Rejeit - Votação das Emendas de Plenário com parecer pela rejeição, ressalvados os destaques (nominal)"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60305,38174,PLP 19/2019 - Req Vot Art por Art - Requerimento para Votação Artigo por Artigo (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60305,38170,PLP 19/2019 - Vot Nom Req - Requerimento para Votação Nominal do Requerimento de retirada de pauta (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60305,38169,PLP 19/2019 - Req Ret Pauta - Requerimento para Retirada de Pauta (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60323,38377,PLP 19/2019 - Req Ret Pauta - Requerimento para Retirada de Pauta (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60323,38356,PLP 19/2019 - Destaque 7 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60323,38355,PLP 19/2019 - Destaque 5 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60323,38353,PLP 19/2019 - Destaque 1 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60323,38338,PL 5387/2019 - Req Ret Pauta - Requerimento para Retirada de Pauta (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60323,38336,PL 5387/2019 - Destaque 8 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60323,38335,PL 5387/2019 - Destaque 6 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60323,38333,PL 5387/2019 - Destaque 4 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60323,38332,PL 5387/2019 - Destaque 1 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60323,38330,REQ 2/2021 - Requerimento de Urgência (Art. 155 do RICD) nº 2/2021
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60326,38444,PL 25/2021 - Destaque 1
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60326,38408,PL 27/2021 - Projeto de Lei nº 27/2021
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60326,38398,PL 25/2021 - Sub Subst - Subemenda Substitutiva oferecida ao Projeto de Lei nº 25/2021
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60326,38394,PRC 6/2021 - Sub Subst - Subemenda Substitutiva oferecida ao Projeto de Resolução nº 6/2021
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60326,38391,PRC 6/2021 - Destaque 4 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60326,38386,PRC 6/2021 - Req Vot Art por Art - Requerimento para Votação Artigo por Artigo (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60326,38383,REQ 102/2021 - Requerimento de Urgência (Art. 155 do RICD) nº 102/2021 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60387,38651,CMC 1/2021 - Par CCJC - Parecer da Comissão de Constituição e Justiça e de Cidadania à CMC 1/2021 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60387,38647,CMC 1/2021 - Encerr Disc - Requerimento para Encerramento da Discussão
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60396,38829,MPV 1026/2021 Destaque 15
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60396,38828,MPV 1026/2021 - Encerr Disc - Requerimento para Encerramento da Discussão
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60396,38819,MPV 1026/2021 Destaque 7
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60396,38817,MPV 1026/2021 -Destaque 1
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60396,38765,MPV 1026/2021 - Subemenda
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60396,38764,MPV 1026/2021 - Par Com Mista Não Atendim
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60396,38763,MPV 1026/2021 - Par Com Mista Atendim - Parecer da Comissão Mista
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60429,38875,PEC 3/2021 - Admissibilidade - PARECER DE ADMISSIBILIDADE DA PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 3/2021. (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60429,38873,PEC 3/2021 - Req Ad Disc - Requerimento do Adiamento por 5 Sessões da Discussão da Admissibilidade da PEC 3/21 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60429,38872,PEC 3/2021 - Req Ret Pauta - Requerimento para Retirada de Pauta (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60432,38956,PEC 3/2021 - Vot Globo Adm dos Req de Dest Simples (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60432,38954,PEC 3/2021 - Encerr Disc - Requerimento para Encerramento da Discussão (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60432,38946,PEC 3/2021 - Req Vot Globo Adm Dest Simples (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60432,38945,PEC 3/2021 - Req Ad Vot 4 Sessões (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60432,38944,PEC 3/2021 - Req Disc Art por Art -
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60432,38911,PEC 3/2021 - Req Vot Art por Art (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60432,38909,PEC 3/2021 - Req Ad Disc 4 Sessõess (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60432,38908,PEC 3/2021 - Req Ret Pauta (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60446,38994,PEC 3/2021 - Req Ret Pauta - Requerimento para Retirada de Pauta (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60451,39234,PL 534/2021 - Encerr Disc - Requerimento para Encerramento da Discussão
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60451,39231,PL 534/2021 - Destaque 8
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60451,39230,PL 534/2021 - Destaque 7
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60451,39226,PL 534/2021 - Destaque 5
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60451,39209,PL 534/2021 - Destaque 1 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60451,39208,PL 534/2021 - Projeto de Lei nº 534/2021
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60451,39207,"PL 534/2021 - Emd Plen Rejeit - Votação das Emendas de Plenário com parecer pela rejeição, ressalvados os destaques"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60451,39202,REQ 321/2021 - Requerimento de Urgência (Art. 155 do RICD) nº 321/2021
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60451,39145,PL 1615/2019 - Projeto de Lei nº 1615/2019
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60451,39143,"PL 1615/2019 - Emd Plen Rejeit - Votação das Emendas de Plenário com parecer pela rejeição, ressalvados os destaques"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60451,39119,MPV 1004/2020 - Medida Provisória nº 1004/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60451,39112,"MPV 1004/2020 - Par Com Mista Atendim - Parecer da Comissão Mista - Atendimento - Constituição Federal e Resolução nº 1, de 2002"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60451,39067,REQ 2881/2020 - Requerimento de Urgência (Art. 155 do RICD) nº 2881/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60482,39246,PL 5638/2020 - DTQ10
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60482,39244,PL 5638/2020 - Encerr Disc - Requerimento para Encerramento da Discussão
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60482,39241,PL 5638/2020 - DTQ8
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60482,39239,PL 5638/2020 - Subemenda
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60484,39356,PL 5638/2020 - Destaque 10 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60484,39353,PL 5638/2020 - Subemenda Substitutiva oferecida ao Projeto de Lei nº 5638/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60484,39346,MPV 1006/2020 - Encerr Disc - Requerimento para Encerramento da Discussão e Encaminhamento
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60484,39269,REQ 2946/2020 - Requerimento de Urgência (Art. 155 do RICD) nº 2946/2020 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60484,39247,REQ 2214/2020 - Requerimento de Urgência (Art. 155 do RICD) nº 2214/2020 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60495,39418,REQ 2791/2020 - Requerimento de Urgência (Art. 155 do RICD) nº 2791/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60506,39739,MPV 1006/2020 - Destaque 11 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60506,39738,MPV 1006/2020 - Destaque 9 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60506,39737,MPV 1006/2020 - Destaque 1
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60506,39736,MPV 1006/2020 - Destaque 5
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60506,39733,MPV 1006/2020 - Destaque 6 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60506,39732,MPV 1006/2020 - Destaque 7 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60506,39731,MPV 1006/2020 - Votação em globo das admissibilidades dos requerimentos de destaques simples
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60506,39730,MPV 1006/2020 - Req Vot Globo Adm Dest Simples -Requerimento para votação em globo da admissibilidade dos destaques simples
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60506,39623,MPV 1006/2020 - Subemenda Substitutiva oferecida à Medida Provisória nº 1006/2020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60506,39622,"MPV 1006/2020 - Par Com Mista Não Atendim - Parecer da Comissão Mista - Não Atendimento - Constituição Federal e Resolução nº 1, de 2002"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60506,39621,"MPV 1006/2020 - Par Com Mista Atendim - Parecer da Comissão Mista - Atendimento - Constituição Federal e Resolução nº 1, de 2002"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60527,39772,PEC 186/2019 - Req Ad Disc 8 Sessões - Requerimento para Adiamento de Discussão por 8 Sessões
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60527,39770,PEC 186/2019 - Vot Nom Req - Requerimento para Votação Nominal do Requerimento de adiamento da discussão por 10 sessões
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60527,39768,PEC 186/2019 - Encerr Disc - Requerimento para Encerramento da Discussão (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60527,39766,PEC 186/2019 - Req Queb Interst (Fase 1 - CD) - - Requerimento para Quebra de Insterstício para verificação de Votação do Requerimento de Encerramento de Discussão da Admissibilidade da PEC nº 186/2019
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60527,39750,PEC 186/2019 - Req Ad Disc 9 Sessões - (Fase 1 - CD)- Requerimento para Adiamento de Discussão por 9 Sessões
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60527,39742,PEC 186/2019 - Req Ad Disc 10 Sessões - (Fase 1 - CD) - Requerimento para Adiamento de Discussão da Admissibilidade por 10 Sessões (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60527,39741,PEC 186/2019 Req Ret Pauta - Requerimento para Retirada de Pauta da Admissibilidade (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60536,39830,PEC 186/2019 Encerr Disc (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60536,39829,PEC 186/2019 10 sessões
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60536,39805,PEC 186/2019 - Req Ret Pauta - Requerimento para Retirada de Pauta da Admissibilidade da PEC 186/2019
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60536,39794,PEC 186/2019 - Req Queb Interst (Fase 1 - CD) - - Requerimento para Quebra de Insterstício para verificação de Votação do Requerimento de Encerramento de Discussão da Admissibilidade da PEC nº 186/2019
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60536,39791,PEC 186/2019 - Req Ad Disc 9 Sessões - (Fase 1 - CD)- Requerimento para Adiamento de Discussão por 9 Sessões (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60536,39788,PEC 186/2019 Vot Adm (Fase 1 - CD) - Admissibilidade da Proposta de Emenda à Constituição nº 186/2019 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60556,39860,PEC 186/2019 (Fase 1 - CD) - Req Ret Pauta - Requerimento para Retirada de Pauta
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60556,39848,PEC 186/2019 - Vot Globo Adm Dest Simples - Votação em globo da admissibilidade dos destaques simples
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60556,39847,PEC 186/2019 - Req Vot Globo Adm Dest Simples -Requerimento para votação em globo da admissibilidade dos destaques simples (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60556,39844,PEC 186/2019 - Req Vot Art por Art - Requerimento para Votação Artigo por Artigo (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60556,39837,PEC 186/2019 1º TURNO (Fase 1 - CD) - Proposta de Emenda à Constituição nº 186/2019 (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60557,39883,"PEC 186/19 - DTQ 12 - PT - Destaque, com vistas à rejeição, do inciso I do artigo 167-A da CF, alterado pelo art. 1º da PEC 186/2019. (161, I) (nominal)"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60557,39881,"PEC 186/19 - DTQ 4 - PDT - Destaque para votação em separado do inciso IV do artigo 167, alterado pelo art. 1º da PEC 186, para que seja suprimido. (161, I) (nominal)"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60557,39878,"PEC 186/19 - DTQ 14 - PT - Destaque, com vistas à rejeição, do Art. 167-A da Constituição Federal, na redação dada pelo Art. 1º da PEC 186/2019. (161, I) (nominal)"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60557,39877,"PEC 186/19 - DTQ 16 - PSB - Destaque para votação em separado do art. 167 contido no art. 1º da PEC 186/2019, para sua supressão. (161, I) (nominal)"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60557,39874,PEC 186/19 - Requerimento de Retirada de Pauta - PT (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60570,39916,"PEC 186/19 - DTQ 15 - PSB - Destaque para votação em separado da expressão ""aumento, reajuste ou adequação de remuneração"" do inciso I do art. 109 do ADCT, contida no art 2º da PEC 186/2019, para sua supressão. (161, I) (nominal)"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60570,39915,"PEC 186/19 - DTQ 9 - PT - Destaque, com vistas à rejeição, do Artigo 109 do ADCT, na redação dada pelo art. 2º da PEC 186/2019. (161, I) (nominal)"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60570,39914,"PEC 186/19 - DTQ 5 - Bloco NOVO - Destaque para votação em separado da expressão ""excetuadas aquelas que implicarem provimento de cargo ou emprego anteriormente ocupado por outro agente."" constante do art. 167-A, inciso II da Constituição Federal, alterada pela PEC 186/2019. (161, I) (nominal)"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60570,39913,"PEC 186/19 - DTQ 13 - PSOL - Destaque para votação em separado da expressão ""de servidores e empregados públicos e militares"", constante da alínea ‘a’ do inciso I do art. 167-A da Constituição Federal, constante do art. 1º da PEC 186 de 2019, com vistas à sua rejeição. (161, I) (nominal)"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60570,39912,PEC 186/2019 - Requerimento de Retirada de Pauta - PSOL (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60575,39930,PEC 186/19 - REQ de quebra de interstício Nº 416/2021 de 5 sessões para apreciação do segundo turno da PEC 186/19 - Bloco PSL
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60575,39929,"PEC 186/19 - DTQ 1 - PCdoB - Destaque para votação em separado da expressão “até o limite de R$ 44.000.000.000,00 (quarenta e quatro bilhões de reais),” constante do § 1º do Art. 3º da PEC 186, de 2019, com vistas à sua supressão. (161, I) (nominal)"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60575,39928,"PEC 186/19 - DTQ 3 - PDT - Destaque para votação em separado do § 1º do art. 3º, da PEC 186/19, para que seja suprimido. (161, I) (nominal)"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60575,39927,PEC 186/19 - Requerimento de Retirada de Pauta - PT (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60576,39967,PEC 186/19 - Votação em globo da admissibilidade dos destaques simples
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60576,39966,PEC 186/19 - Requerimento de votação em globo da admissibilidade dos destaques simples – Bloco PSL (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60576,39954,"PEC 186/19 - DTQ 12 - PSB - Destaque, com vistas à rejeição, do Artigo 167-A da Constituição Federal, contido no Art. 1º. da redação dada para o segundo turno da PEC 186/2019. (nominal)"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60576,39952,"PEC 186/19 - DTQ 6 - PT - Destaque, com vistas à rejeição, da alínea ""e"" do inciso VIII do Art. 163 da CF, alterado pelo Art. 1° da PEC 186/2019. (161, I) (nominal)"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60576,39951,Proposta de Emenda à Constituição nº 186/2019 - 2º Turno (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60576,39950,PEC 186/19 - Requerimento de votação artigo por artigo - PSOL (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60576,39947,PEC 186/19 - Requerimento de encerramento da discussão - Bloco PSL
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60576,39943,PEC 186/19 - Requerimento de Retirada de Pauta - PT e PSL (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60596,39996,"PEC 186/19 - DTQ 8 - PT - Destaque, com vistas à rejeição, do artigo 5º da PEC 186/2019. (161, I) (nominal)"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60596,39995,"PEC 186/19 - DTQ 9 - PDT - Destaque para votação em separado do artigo 4° da PEC 186/19, com fins de sua supressão. (161,I) (nominal)"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60596,39994,"PEC 186/19 - DTQ 1 - PCdoB - Destaque para votação em separado da expressão ""até o limite de R$ 44.000.000.000,00 (quarenta e quatro bilhões de reais),"" constante do § 1º do art. 3º da PEC 186, de 2019, ao segundo turno, com vistas à sua supressão. (161,I) (nominal)"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60596,39993,"PEC 186/19 - DTQ 3 - BLOCO PSL - Destaque para votação em separado do § 5º e, por decorrência, do § 6º do art. 109 do Ato das Disposições Constitucionais Transitórias, constante do art. 2º da PEC nº 186 de 2019, com vistas a sua supressão em segundo turno. (161, I) (nominal)"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60596,39992,"PEC 186/19 - DTQ 13 - PSB - Destaque, com vistas à rejeição, do art. 109 do ADCT contido no art. 2º da redação dada para o segundo turno da PEC 186/2019. (161,I) (nominal)"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60596,39991,"PEC 186/19 - DTQ 7 - PT - Destaque, com vistas à rejeição, do artigo 169 da CF, na redação dada pelo art. 1º da PEC 186/2019. (161, I) (nominal)"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60596,39990,"PEC 186/19 - DTQ 2 - Bloco PSL - Destaque para votação em separado do Inc. II do art. 167-A da Constituição Federal e, por decorrência, do § 5º do mesmo artigo, na redação dada pelo art. 1º da PEC 186/2019, para suprimi-los (161, I) (nominal)"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60596,39988,"PEC 186/19 - DTQ 4 - PSOL - Destaque para votação em separado da expressão ""de servidores e empregados públicos e militares"", constante da alínea ""a"" do inciso I do art. 167-A da Constituição Federal, constante do art. 1º da PEC 186 de 2019, em segundo turno, com vistas à sua rejeição. (161, I) (nominal)"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60612,40186,"MPV 1010/20 - DTQ 13 - Bloco NOVO - Destaque de preferência para votação do texto original da MPV 1010/20 (art. 161, IV)"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60612,40184,"MPV 1010/20 - DTQ 9 - PT - Destaque, com vistas à rejeição, do artigo 6º da Subemenda Substitutiva Global apesentada à MPV 1010/2020. (art. 161, I)"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60612,40181,"MPV 1010/20 - DTQ 12 - PSOL - Destaque para votação em separado do artigo 5º da Subemenda Substitutiva Global apesentada à MPV 1010 de 2020, com vistas à sua rejeição. (art. 161, I)"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60612,40178,"MPV 1010/20 - Subemenda Substitutiva oferecida à Medida Provisória nº 1010, de 2020, ressalvados os destaques"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60612,40152,PL 4476/20 - Requerimento de adiamento de discussão por 2 sessões - PT (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60612,40147,PL 4476/20 - Requerimento de retirada de pauta - PT (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60612,40135,"MPV 1010/20 - Votação do Parecer da Comissão Mista - Não atendimento - Constituição Federal e Resolução nº 1, de 2002."
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60612,40131,"MPV 1010/20 - Votação do Parecer da Comissão Mista - Atendimento - Constituição Federal e Resolução nº 1, de 2002."
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60612,40117,MPV 1010/2020 - Requerimento para Retirada de Pauta - Bloco NOVO (nominal)
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60660,40249,"PL 4476/20 - DTQ 5 - PCdoB - Destaque da Emenda nº 9 do Senado Federal (art. 161, II) (nominal)"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60660,40248,"PL 4476/20 - DTQ 2 - PT - Destaque da Emenda nº 3 do Senado Federal (161, II)"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60660,40247,"PL 4476/20 - DTQ 4 - PDT - Detaque da Emenda nº 7 do Senado Federal (161, II)"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60660,40246,"PL 4476/20 - DTQ 3 - PT - Destaque da Emenda nº 6 do Senado Federal (161, II)"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60660,40245,"PL 4476/20 - DTQ 6 - PSOL - Destaque da Emenda n. 1 do Senado Federal (art. 161, II) (nominal)"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60660,40244,"PL 4476/20 - Votação das Emendas do Senado Federal ao PL nº 4476/20, com parecer pela rejeição, ressalvados os destaques"
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60660,40243,PL 4476/20 - Requerimento de votação emenda por emenda - Bloco PSL (MDB) (nominal)
